case_id,profile_code,record_id,attribute_name,attribute_type,string_value,integer_value,decimal_value,boolean_value,date_value,timestamp_value,json_value,is_masked,ordinal,source_dataset,source_column,snapshot_version
DOWNLINE,ADULT,MSG-128,sender_person_record_id,STRING,PR-041-01,,,,,,,false,4,genie/adult/recruitment_messages.csv,sender_person_record_id,2026.07.18.1
DOWNLINE,ADULT,MSG-128,recipient_person_record_ids,STRING,PR-029-01,,,,,,,false,5,genie/adult/recruitment_messages.csv,recipient_person_record_ids,2026.07.18.1
DOWNLINE,ADULT,MSG-128,subject,STRING,Refund request,,,,,,,false,6,genie/adult/recruitment_messages.csv,subject,2026.07.18.1
DOWNLINE,ADULT,MSG-128,safe_body,STRING,Bring three guests and qualify for the next leadership circle.,,,,,,,false,7,genie/adult/recruitment_messages.csv,safe_body,2026.07.18.1
DOWNLINE,ADULT,MSG-128,sponsor_code,STRING,PACK-041,,,,,,,false,8,genie/adult/recruitment_messages.csv,sponsor_code,2026.07.18.1
DOWNLINE,ADULT,MSG-128,message_template_hash,STRING,tmpl-recruit-v8,,,,,,,false,9,genie/adult/recruitment_messages.csv,message_template_hash,2026.07.18.1
DOWNLINE,ADULT,MSG-128,source_system_id,STRING,MESSAGE_ARCHIVE,,,,,,,false,10,genie/adult/recruitment_messages.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,MSG-129,recruitment_message_id,STRING,MSG-129,,,,,,,false,1,genie/adult/recruitment_messages.csv,recruitment_message_id,2026.07.18.1
DOWNLINE,ADULT,MSG-129,message_type,STRING,DIRECT_MESSAGE,,,,,,,false,2,genie/adult/recruitment_messages.csv,message_type,2026.07.18.1
DOWNLINE,ADULT,MSG-129,sent_at,TIMESTAMP,,,,,,2026-02-23T00:00:00Z,,false,3,genie/adult/recruitment_messages.csv,sent_at,2026.07.18.1
DOWNLINE,ADULT,MSG-129,sender_person_record_id,STRING,PR-046-01,,,,,,,false,4,genie/adult/recruitment_messages.csv,sender_person_record_id,2026.07.18.1
DOWNLINE,ADULT,MSG-129,recipient_person_record_ids,STRING,PR-040-01,,,,,,,false,5,genie/adult/recruitment_messages.csv,recipient_person_record_ids,2026.07.18.1
DOWNLINE,ADULT,MSG-129,subject,STRING,Seminar invitation,,,,,,,false,6,genie/adult/recruitment_messages.csv,subject,2026.07.18.1
DOWNLINE,ADULT,MSG-129,safe_body,STRING,Your autoship keeps your account eligible for team-volume bonuses.,,,,,,,false,7,genie/adult/recruitment_messages.csv,safe_body,2026.07.18.1
DOWNLINE,ADULT,MSG-129,sponsor_code,STRING,PACK-046,,,,,,,false,8,genie/adult/recruitment_messages.csv,sponsor_code,2026.07.18.1
DOWNLINE,ADULT,MSG-129,message_template_hash,STRING,tmpl-community-v4,,,,,,,false,9,genie/adult/recruitment_messages.csv,message_template_hash,2026.07.18.1
DOWNLINE,ADULT,MSG-129,source_system_id,STRING,MESSAGE_ARCHIVE,,,,,,,false,10,genie/adult/recruitment_messages.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,MSG-130,recruitment_message_id,STRING,MSG-130,,,,,,,false,1,genie/adult/recruitment_messages.csv,recruitment_message_id,2026.07.18.1
DOWNLINE,ADULT,MSG-130,message_type,STRING,DIRECT_MESSAGE,,,,,,,false,2,genie/adult/recruitment_messages.csv,message_type,2026.07.18.1
DOWNLINE,ADULT,MSG-130,sent_at,TIMESTAMP,,,,,,2026-02-26T00:00:00Z,,false,3,genie/adult/recruitment_messages.csv,sent_at,2026.07.18.1
DOWNLINE,ADULT,MSG-130,sender_person_record_id,STRING,PR-051-01,,,,,,,false,4,genie/adult/recruitment_messages.csv,sender_person_record_id,2026.07.18.1
DOWNLINE,ADULT,MSG-130,recipient_person_record_ids,STRING,PR-NORA-01,,,,,,,false,5,genie/adult/recruitment_messages.csv,recipient_person_record_ids,2026.07.18.1
DOWNLINE,ADULT,MSG-130,subject,STRING,Opportunity follow-up,,,,,,,false,6,genie/adult/recruitment_messages.csv,subject,2026.07.18.1
DOWNLINE,ADULT,MSG-130,safe_body,STRING,"The product is useful, but my household has more stock than customers.",,,,,,,false,7,genie/adult/recruitment_messages.csv,safe_body,2026.07.18.1
DOWNLINE,ADULT,MSG-130,sponsor_code,STRING,PACK-051,,,,,,,false,8,genie/adult/recruitment_messages.csv,sponsor_code,2026.07.18.1
DOWNLINE,ADULT,MSG-130,message_template_hash,STRING,tmpl-recruit-v8,,,,,,,false,9,genie/adult/recruitment_messages.csv,message_template_hash,2026.07.18.1
DOWNLINE,ADULT,MSG-130,source_system_id,STRING,MESSAGE_ARCHIVE,,,,,,,false,10,genie/adult/recruitment_messages.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,MSG-131,recruitment_message_id,STRING,MSG-131,,,,,,,false,1,genie/adult/recruitment_messages.csv,recruitment_message_id,2026.07.18.1
DOWNLINE,ADULT,MSG-131,message_type,STRING,DIRECT_MESSAGE,,,,,,,false,2,genie/adult/recruitment_messages.csv,message_type,2026.07.18.1
DOWNLINE,ADULT,MSG-131,sent_at,TIMESTAMP,,,,,,2026-03-01T00:00:00Z,,false,3,genie/adult/recruitment_messages.csv,sent_at,2026.07.18.1
DOWNLINE,ADULT,MSG-131,sender_person_record_id,STRING,PR-056-01,,,,,,,false,4,genie/adult/recruitment_messages.csv,sender_person_record_id,2026.07.18.1
DOWNLINE,ADULT,MSG-131,recipient_person_record_ids,STRING,PR-062-01,,,,,,,false,5,genie/adult/recruitment_messages.csv,recipient_person_record_ids,2026.07.18.1
DOWNLINE,ADULT,MSG-131,subject,STRING,Retail order,,,,,,,false,6,genie/adult/recruitment_messages.csv,subject,2026.07.18.1
DOWNLINE,ADULT,MSG-131,safe_body,STRING,This month highlights the highest gross payouts without travel or inventory costs.,,,,,,,false,7,genie/adult/recruitment_messages.csv,safe_body,2026.07.18.1
DOWNLINE,ADULT,MSG-131,sponsor_code,STRING,PACK-056,,,,,,,false,8,genie/adult/recruitment_messages.csv,sponsor_code,2026.07.18.1
DOWNLINE,ADULT,MSG-131,message_template_hash,STRING,tmpl-recruit-v8,,,,,,,false,9,genie/adult/recruitment_messages.csv,message_template_hash,2026.07.18.1
DOWNLINE,ADULT,MSG-131,source_system_id,STRING,MESSAGE_ARCHIVE,,,,,,,false,10,genie/adult/recruitment_messages.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,MSG-143,recruitment_message_id,STRING,MSG-143,,,,,,,false,1,genie/adult/recruitment_messages.csv,recruitment_message_id,2026.07.18.1
DOWNLINE,ADULT,MSG-143,message_type,STRING,DIRECT_MESSAGE,,,,,,,false,2,genie/adult/recruitment_messages.csv,message_type,2026.07.18.1
DOWNLINE,ADULT,MSG-143,sent_at,TIMESTAMP,,,,,,2026-04-06T00:00:00Z,,false,3,genie/adult/recruitment_messages.csv,sent_at,2026.07.18.1
DOWNLINE,ADULT,MSG-143,sender_person_record_id,STRING,PR-029-01,,,,,,,false,4,genie/adult/recruitment_messages.csv,sender_person_record_id,2026.07.18.1
DOWNLINE,ADULT,MSG-143,recipient_person_record_ids,STRING,PR-020-01,,,,,,,false,5,genie/adult/recruitment_messages.csv,recipient_person_record_ids,2026.07.18.1
DOWNLINE,ADULT,MSG-143,subject,STRING,Refund request,,,,,,,false,6,genie/adult/recruitment_messages.csv,subject,2026.07.18.1
DOWNLINE,ADULT,MSG-143,safe_body,STRING,Please process the refund using the original order reference.,,,,,,,false,7,genie/adult/recruitment_messages.csv,safe_body,2026.07.18.1
DOWNLINE,ADULT,MSG-143,sponsor_code,STRING,PACK-029,,,,,,,false,8,genie/adult/recruitment_messages.csv,sponsor_code,2026.07.18.1
DOWNLINE,ADULT,MSG-143,message_template_hash,STRING,tmpl-recruit-v8,,,,,,,false,9,genie/adult/recruitment_messages.csv,message_template_hash,2026.07.18.1
DOWNLINE,ADULT,MSG-143,source_system_id,STRING,MESSAGE_ARCHIVE,,,,,,,false,10,genie/adult/recruitment_messages.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,MSG-144,recruitment_message_id,STRING,MSG-144,,,,,,,false,1,genie/adult/recruitment_messages.csv,recruitment_message_id,2026.07.18.1
DOWNLINE,ADULT,MSG-144,message_type,STRING,EMAIL,,,,,,,false,2,genie/adult/recruitment_messages.csv,message_type,2026.07.18.1
DOWNLINE,ADULT,MSG-144,sent_at,TIMESTAMP,,,,,,2026-04-09T00:00:00Z,,false,3,genie/adult/recruitment_messages.csv,sent_at,2026.07.18.1
DOWNLINE,ADULT,MSG-144,sender_person_record_id,STRING,PR-034-01,,,,,,,false,4,genie/adult/recruitment_messages.csv,sender_person_record_id,2026.07.18.1
DOWNLINE,ADULT,MSG-144,recipient_person_record_ids,STRING,PR-031-01,,,,,,,false,5,genie/adult/recruitment_messages.csv,recipient_person_record_ids,2026.07.18.1
DOWNLINE,ADULT,MSG-144,subject,STRING,Seminar invitation,,,,,,,false,6,genie/adult/recruitment_messages.csv,subject,2026.07.18.1
DOWNLINE,ADULT,MSG-144,safe_body,STRING,Bring three guests and qualify for the next leadership circle.,,,,,,,false,7,genie/adult/recruitment_messages.csv,safe_body,2026.07.18.1
DOWNLINE,ADULT,MSG-144,sponsor_code,STRING,PACK-034,,,,,,,false,8,genie/adult/recruitment_messages.csv,sponsor_code,2026.07.18.1
DOWNLINE,ADULT,MSG-144,message_template_hash,STRING,tmpl-community-v4,,,,,,,false,9,genie/adult/recruitment_messages.csv,message_template_hash,2026.07.18.1
DOWNLINE,ADULT,MSG-144,source_system_id,STRING,MESSAGE_ARCHIVE,,,,,,,false,10,genie/adult/recruitment_messages.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,MSG-145,recruitment_message_id,STRING,MSG-145,,,,,,,false,1,genie/adult/recruitment_messages.csv,recruitment_message_id,2026.07.18.1
DOWNLINE,ADULT,MSG-145,message_type,STRING,DIRECT_MESSAGE,,,,,,,false,2,genie/adult/recruitment_messages.csv,message_type,2026.07.18.1
DOWNLINE,ADULT,MSG-145,sent_at,TIMESTAMP,,,,,,2026-04-12T00:00:00Z,,false,3,genie/adult/recruitment_messages.csv,sent_at,2026.07.18.1
DOWNLINE,ADULT,MSG-145,sender_person_record_id,STRING,PR-039-01,,,,,,,false,4,genie/adult/recruitment_messages.csv,sender_person_record_id,2026.07.18.1
DOWNLINE,ADULT,MSG-145,recipient_person_record_ids,STRING,PR-042-01,,,,,,,false,5,genie/adult/recruitment_messages.csv,recipient_person_record_ids,2026.07.18.1
DOWNLINE,ADULT,MSG-145,subject,STRING,Opportunity follow-up,,,,,,,false,6,genie/adult/recruitment_messages.csv,subject,2026.07.18.1
DOWNLINE,ADULT,MSG-145,safe_body,STRING,Your autoship keeps your account eligible for team-volume bonuses.,,,,,,,false,7,genie/adult/recruitment_messages.csv,safe_body,2026.07.18.1
DOWNLINE,ADULT,MSG-145,sponsor_code,STRING,PACK-039,,,,,,,false,8,genie/adult/recruitment_messages.csv,sponsor_code,2026.07.18.1
DOWNLINE,ADULT,MSG-145,message_template_hash,STRING,tmpl-recruit-v8,,,,,,,false,9,genie/adult/recruitment_messages.csv,message_template_hash,2026.07.18.1
DOWNLINE,ADULT,MSG-145,source_system_id,STRING,MESSAGE_ARCHIVE,,,,,,,false,10,genie/adult/recruitment_messages.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,MSG-146,recruitment_message_id,STRING,MSG-146,,,,,,,false,1,genie/adult/recruitment_messages.csv,recruitment_message_id,2026.07.18.1
DOWNLINE,ADULT,MSG-146,message_type,STRING,DIRECT_MESSAGE,,,,,,,false,2,genie/adult/recruitment_messages.csv,message_type,2026.07.18.1
DOWNLINE,ADULT,MSG-146,sent_at,TIMESTAMP,,,,,,2026-04-15T00:00:00Z,,false,3,genie/adult/recruitment_messages.csv,sent_at,2026.07.18.1
DOWNLINE,ADULT,MSG-146,sender_person_record_id,STRING,PR-044-01,,,,,,,false,4,genie/adult/recruitment_messages.csv,sender_person_record_id,2026.07.18.1
DOWNLINE,ADULT,MSG-146,recipient_person_record_ids,STRING,PR-053-01,,,,,,,false,5,genie/adult/recruitment_messages.csv,recipient_person_record_ids,2026.07.18.1
DOWNLINE,ADULT,MSG-146,subject,STRING,Retail order,,,,,,,false,6,genie/adult/recruitment_messages.csv,subject,2026.07.18.1
DOWNLINE,ADULT,MSG-146,safe_body,STRING,"The product is useful, but my household has more stock than customers.",,,,,,,false,7,genie/adult/recruitment_messages.csv,safe_body,2026.07.18.1
DOWNLINE,ADULT,MSG-146,sponsor_code,STRING,PACK-044,,,,,,,false,8,genie/adult/recruitment_messages.csv,sponsor_code,2026.07.18.1
DOWNLINE,ADULT,MSG-146,message_template_hash,STRING,tmpl-recruit-v8,,,,,,,false,9,genie/adult/recruitment_messages.csv,message_template_hash,2026.07.18.1
DOWNLINE,ADULT,MSG-146,source_system_id,STRING,MESSAGE_ARCHIVE,,,,,,,false,10,genie/adult/recruitment_messages.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,MSG-147,recruitment_message_id,STRING,MSG-147,,,,,,,false,1,genie/adult/recruitment_messages.csv,recruitment_message_id,2026.07.18.1
DOWNLINE,ADULT,MSG-147,message_type,STRING,DIRECT_MESSAGE,,,,,,,false,2,genie/adult/recruitment_messages.csv,message_type,2026.07.18.1
DOWNLINE,ADULT,MSG-147,sent_at,TIMESTAMP,,,,,,2026-04-18T00:00:00Z,,false,3,genie/adult/recruitment_messages.csv,sent_at,2026.07.18.1
DOWNLINE,ADULT,MSG-147,sender_person_record_id,STRING,PR-049-01,,,,,,,false,4,genie/adult/recruitment_messages.csv,sender_person_record_id,2026.07.18.1
DOWNLINE,ADULT,MSG-147,recipient_person_record_ids,STRING,PR-064-01,,,,,,,false,5,genie/adult/recruitment_messages.csv,recipient_person_record_ids,2026.07.18.1
DOWNLINE,ADULT,MSG-147,subject,STRING,Rank deadline,,,,,,,false,6,genie/adult/recruitment_messages.csv,subject,2026.07.18.1
DOWNLINE,ADULT,MSG-147,safe_body,STRING,This month highlights the highest gross payouts without travel or inventory costs.,,,,,,,false,7,genie/adult/recruitment_messages.csv,safe_body,2026.07.18.1
DOWNLINE,ADULT,MSG-147,sponsor_code,STRING,PACK-049,,,,,,,false,8,genie/adult/recruitment_messages.csv,sponsor_code,2026.07.18.1
DOWNLINE,ADULT,MSG-147,message_template_hash,STRING,tmpl-community-v4,,,,,,,false,9,genie/adult/recruitment_messages.csv,message_template_hash,2026.07.18.1
DOWNLINE,ADULT,MSG-147,source_system_id,STRING,MESSAGE_ARCHIVE,,,,,,,false,10,genie/adult/recruitment_messages.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,MSG-150,recruitment_message_id,STRING,MSG-150,,,,,,,false,1,genie/adult/recruitment_messages.csv,recruitment_message_id,2026.07.18.1
DOWNLINE,ADULT,MSG-150,message_type,STRING,DIRECT_MESSAGE,,,,,,,false,2,genie/adult/recruitment_messages.csv,message_type,2026.07.18.1
DOWNLINE,ADULT,MSG-150,sent_at,TIMESTAMP,,,,,,2026-04-27T00:00:00Z,,false,3,genie/adult/recruitment_messages.csv,sent_at,2026.07.18.1
DOWNLINE,ADULT,MSG-150,sender_person_record_id,STRING,PR-064-01,,,,,,,false,4,genie/adult/recruitment_messages.csv,sender_person_record_id,2026.07.18.1
DOWNLINE,ADULT,MSG-150,recipient_person_record_ids,STRING,PR-REX-01,,,,,,,false,5,genie/adult/recruitment_messages.csv,recipient_person_record_ids,2026.07.18.1
DOWNLINE,ADULT,MSG-150,subject,STRING,Opportunity follow-up,,,,,,,false,6,genie/adult/recruitment_messages.csv,subject,2026.07.18.1
DOWNLINE,ADULT,MSG-150,safe_body,STRING,The shared household device belongs to two separate participants.,,,,,,,false,7,genie/adult/recruitment_messages.csv,safe_body,2026.07.18.1
DOWNLINE,ADULT,MSG-150,sponsor_code,STRING,PACK-064,,,,,,,false,8,genie/adult/recruitment_messages.csv,sponsor_code,2026.07.18.1
DOWNLINE,ADULT,MSG-150,message_template_hash,STRING,tmpl-community-v4,,,,,,,false,9,genie/adult/recruitment_messages.csv,message_template_hash,2026.07.18.1
DOWNLINE,ADULT,MSG-150,source_system_id,STRING,MESSAGE_ARCHIVE,,,,,,,false,10,genie/adult/recruitment_messages.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,MSG-158,recruitment_message_id,STRING,MSG-158,,,,,,,false,1,genie/adult/recruitment_messages.csv,recruitment_message_id,2026.07.18.1
DOWNLINE,ADULT,MSG-158,message_type,STRING,DIRECT_MESSAGE,,,,,,,false,2,genie/adult/recruitment_messages.csv,message_type,2026.07.18.1
DOWNLINE,ADULT,MSG-158,sent_at,TIMESTAMP,,,,,,2026-05-21T00:00:00Z,,false,3,genie/adult/recruitment_messages.csv,sent_at,2026.07.18.1
DOWNLINE,ADULT,MSG-158,sender_person_record_id,STRING,PR-DAISY-01,,,,,,,false,4,genie/adult/recruitment_messages.csv,sender_person_record_id,2026.07.18.1
DOWNLINE,ADULT,MSG-158,recipient_person_record_ids,STRING,PR-CELESTE-01,,,,,,,false,5,genie/adult/recruitment_messages.csv,recipient_person_record_ids,2026.07.18.1
DOWNLINE,ADULT,MSG-158,subject,STRING,Refund request,,,,,,,false,6,genie/adult/recruitment_messages.csv,subject,2026.07.18.1
DOWNLINE,ADULT,MSG-158,safe_body,STRING,The shared household device belongs to two separate participants.,,,,,,,false,7,genie/adult/recruitment_messages.csv,safe_body,2026.07.18.1
DOWNLINE,ADULT,MSG-158,sponsor_code,STRING,PACK-DAISY,,,,,,,false,8,genie/adult/recruitment_messages.csv,sponsor_code,2026.07.18.1
DOWNLINE,ADULT,MSG-158,message_template_hash,STRING,tmpl-recruit-v8,,,,,,,false,9,genie/adult/recruitment_messages.csv,message_template_hash,2026.07.18.1
DOWNLINE,ADULT,MSG-158,source_system_id,STRING,MESSAGE_ARCHIVE,,,,,,,false,10,genie/adult/recruitment_messages.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,MSG-159,recruitment_message_id,STRING,MSG-159,,,,,,,false,1,genie/adult/recruitment_messages.csv,recruitment_message_id,2026.07.18.1
DOWNLINE,ADULT,MSG-159,message_type,STRING,DIRECT_MESSAGE,,,,,,,false,2,genie/adult/recruitment_messages.csv,message_type,2026.07.18.1
DOWNLINE,ADULT,MSG-159,sent_at,TIMESTAMP,,,,,,2026-05-24T00:00:00Z,,false,3,genie/adult/recruitment_messages.csv,sent_at,2026.07.18.1
DOWNLINE,ADULT,MSG-159,sender_person_record_id,STRING,PR-022-01,,,,,,,false,4,genie/adult/recruitment_messages.csv,sender_person_record_id,2026.07.18.1
DOWNLINE,ADULT,MSG-159,recipient_person_record_ids,STRING,PR-NORA-01,,,,,,,false,5,genie/adult/recruitment_messages.csv,recipient_person_record_ids,2026.07.18.1
DOWNLINE,ADULT,MSG-159,subject,STRING,Seminar invitation,,,,,,,false,6,genie/adult/recruitment_messages.csv,subject,2026.07.18.1
DOWNLINE,ADULT,MSG-159,safe_body,STRING,Please process the refund using the original order reference.,,,,,,,false,7,genie/adult/recruitment_messages.csv,safe_body,2026.07.18.1
DOWNLINE,ADULT,MSG-159,sponsor_code,STRING,PACK-022,,,,,,,false,8,genie/adult/recruitment_messages.csv,sponsor_code,2026.07.18.1
DOWNLINE,ADULT,MSG-159,message_template_hash,STRING,tmpl-community-v4,,,,,,,false,9,genie/adult/recruitment_messages.csv,message_template_hash,2026.07.18.1
DOWNLINE,ADULT,MSG-159,source_system_id,STRING,MESSAGE_ARCHIVE,,,,,,,false,10,genie/adult/recruitment_messages.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,MSG-160,recruitment_message_id,STRING,MSG-160,,,,,,,false,1,genie/adult/recruitment_messages.csv,recruitment_message_id,2026.07.18.1
DOWNLINE,ADULT,MSG-160,message_type,STRING,EMAIL,,,,,,,false,2,genie/adult/recruitment_messages.csv,message_type,2026.07.18.1
DOWNLINE,ADULT,MSG-160,sent_at,TIMESTAMP,,,,,,2026-05-27T00:00:00Z,,false,3,genie/adult/recruitment_messages.csv,sent_at,2026.07.18.1
DOWNLINE,ADULT,MSG-160,sender_person_record_id,STRING,PR-027-01,,,,,,,false,4,genie/adult/recruitment_messages.csv,sender_person_record_id,2026.07.18.1
DOWNLINE,ADULT,MSG-160,recipient_person_record_ids,STRING,PR-033-01,,,,,,,false,5,genie/adult/recruitment_messages.csv,recipient_person_record_ids,2026.07.18.1
DOWNLINE,ADULT,MSG-160,subject,STRING,Opportunity follow-up,,,,,,,false,6,genie/adult/recruitment_messages.csv,subject,2026.07.18.1
DOWNLINE,ADULT,MSG-160,safe_body,STRING,Bring three guests and qualify for the next leadership circle.,,,,,,,false,7,genie/adult/recruitment_messages.csv,safe_body,2026.07.18.1
DOWNLINE,ADULT,MSG-160,sponsor_code,STRING,PACK-027,,,,,,,false,8,genie/adult/recruitment_messages.csv,sponsor_code,2026.07.18.1
DOWNLINE,ADULT,MSG-160,message_template_hash,STRING,tmpl-recruit-v8,,,,,,,false,9,genie/adult/recruitment_messages.csv,message_template_hash,2026.07.18.1
DOWNLINE,ADULT,MSG-160,source_system_id,STRING,MESSAGE_ARCHIVE,,,,,,,false,10,genie/adult/recruitment_messages.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,RF-001,refund_id,STRING,RF-001,,,,,,,false,1,genie/adult/refunds.csv,refund_id,2026.07.18.1
DOWNLINE,ADULT,RF-001,product_order_id,STRING,ORD-0001,,,,,,,false,2,genie/adult/refunds.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,RF-001,participant_person_record_id,STRING,PR-REX-01,,,,,,,false,3,genie/adult/refunds.csv,participant_person_record_id,2026.07.18.1
DOWNLINE,ADULT,RF-001,requested_at,TIMESTAMP,,,,,,2025-03-01T00:00:00Z,,false,4,genie/adult/refunds.csv,requested_at,2026.07.18.1
DOWNLINE,ADULT,RF-001,refund_amount,DECIMAL,,,311.08,,,,,false,5,genie/adult/refunds.csv,refund_amount,2026.07.18.1
DOWNLINE,ADULT,RF-001,currency,STRING,BSC,,,,,,,false,6,genie/adult/refunds.csv,currency,2026.07.18.1
DOWNLINE,ADULT,RF-001,refund_status,STRING,DENIED,,,,,,,false,7,genie/adult/refunds.csv,refund_status,2026.07.18.1
DOWNLINE,ADULT,RF-001,reason,STRING,unsold inventory,,,,,,,false,8,genie/adult/refunds.csv,reason,2026.07.18.1
DOWNLINE,ADULT,RF-001,processed_by_record_id,STRING,PR-NORA-01,,,,,,,false,9,genie/adult/refunds.csv,processed_by_record_id,2026.07.18.1
DOWNLINE,ADULT,RF-001,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,10,genie/adult/refunds.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,RF-002,refund_id,STRING,RF-002,,,,,,,false,1,genie/adult/refunds.csv,refund_id,2026.07.18.1
DOWNLINE,ADULT,RF-002,product_order_id,STRING,ORD-0005,,,,,,,false,2,genie/adult/refunds.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,RF-002,participant_person_record_id,STRING,PR-ROSIE-01,,,,,,,false,3,genie/adult/refunds.csv,participant_person_record_id,2026.07.18.1
DOWNLINE,ADULT,RF-002,requested_at,TIMESTAMP,,,,,,2025-03-06T00:00:00Z,,false,4,genie/adult/refunds.csv,requested_at,2026.07.18.1
DOWNLINE,ADULT,RF-002,refund_amount,DECIMAL,,,46.00,,,,,false,5,genie/adult/refunds.csv,refund_amount,2026.07.18.1
DOWNLINE,ADULT,RF-002,currency,STRING,BSC,,,,,,,false,6,genie/adult/refunds.csv,currency,2026.07.18.1
DOWNLINE,ADULT,RF-002,refund_status,STRING,PARTIAL,,,,,,,false,7,genie/adult/refunds.csv,refund_status,2026.07.18.1
DOWNLINE,ADULT,RF-002,reason,STRING,income claim concern,,,,,,,false,8,genie/adult/refunds.csv,reason,2026.07.18.1
DOWNLINE,ADULT,RF-002,processed_by_record_id,STRING,PR-NORA-01,,,,,,,false,9,genie/adult/refunds.csv,processed_by_record_id,2026.07.18.1
DOWNLINE,ADULT,RF-002,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,10,genie/adult/refunds.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,RF-003,refund_id,STRING,RF-003,,,,,,,false,1,genie/adult/refunds.csv,refund_id,2026.07.18.1
DOWNLINE,ADULT,RF-003,product_order_id,STRING,ORD-0009,,,,,,,false,2,genie/adult/refunds.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,RF-003,participant_person_record_id,STRING,PR-LUCY-01,,,,,,,false,3,genie/adult/refunds.csv,participant_person_record_id,2026.07.18.1
DOWNLINE,ADULT,RF-003,requested_at,TIMESTAMP,,,,,,2025-03-11T00:00:00Z,,false,4,genie/adult/refunds.csv,requested_at,2026.07.18.1
DOWNLINE,ADULT,RF-003,refund_amount,DECIMAL,,,165.20,,,,,false,5,genie/adult/refunds.csv,refund_amount,2026.07.18.1
DOWNLINE,ADULT,RF-003,currency,STRING,BSC,,,,,,,false,6,genie/adult/refunds.csv,currency,2026.07.18.1
DOWNLINE,ADULT,RF-003,refund_status,STRING,PAID,,,,,,,false,7,genie/adult/refunds.csv,refund_status,2026.07.18.1
DOWNLINE,ADULT,RF-003,reason,STRING,autoship cancellation,,,,,,,false,8,genie/adult/refunds.csv,reason,2026.07.18.1
DOWNLINE,ADULT,RF-003,processed_by_record_id,STRING,PR-NORA-01,,,,,,,false,9,genie/adult/refunds.csv,processed_by_record_id,2026.07.18.1
DOWNLINE,ADULT,RF-003,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,10,genie/adult/refunds.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,RF-004,refund_id,STRING,RF-004,,,,,,,false,1,genie/adult/refunds.csv,refund_id,2026.07.18.1
DOWNLINE,ADULT,RF-004,product_order_id,STRING,ORD-0013,,,,,,,false,2,genie/adult/refunds.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,RF-004,participant_person_record_id,STRING,PR-022-01,,,,,,,false,3,genie/adult/refunds.csv,participant_person_record_id,2026.07.18.1
DOWNLINE,ADULT,RF-004,requested_at,TIMESTAMP,,,,,,2025-03-16T00:00:00Z,,false,4,genie/adult/refunds.csv,requested_at,2026.07.18.1
DOWNLINE,ADULT,RF-004,refund_amount,DECIMAL,,,372.68,,,,,false,5,genie/adult/refunds.csv,refund_amount,2026.07.18.1
DOWNLINE,ADULT,RF-004,currency,STRING,BSC,,,,,,,false,6,genie/adult/refunds.csv,currency,2026.07.18.1
DOWNLINE,ADULT,RF-004,refund_status,STRING,PAID,,,,,,,false,7,genie/adult/refunds.csv,refund_status,2026.07.18.1
DOWNLINE,ADULT,RF-004,reason,STRING,duplicate package,,,,,,,false,8,genie/adult/refunds.csv,reason,2026.07.18.1
DOWNLINE,ADULT,RF-004,processed_by_record_id,STRING,PR-NORA-01,,,,,,,false,9,genie/adult/refunds.csv,processed_by_record_id,2026.07.18.1
DOWNLINE,ADULT,RF-004,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,10,genie/adult/refunds.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,RF-005,refund_id,STRING,RF-005,,,,,,,false,1,genie/adult/refunds.csv,refund_id,2026.07.18.1
DOWNLINE,ADULT,RF-005,product_order_id,STRING,ORD-0017,,,,,,,false,2,genie/adult/refunds.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,RF-005,participant_person_record_id,STRING,PR-026-01,,,,,,,false,3,genie/adult/refunds.csv,participant_person_record_id,2026.07.18.1
DOWNLINE,ADULT,RF-005,requested_at,TIMESTAMP,,,,,,2025-03-21T00:00:00Z,,false,4,genie/adult/refunds.csv,requested_at,2026.07.18.1
